BOLSIG+ version: 03/2016
Collision input data:
--------------------------------------------------
Ar                                                              
crs-Biagi_v7.1+step.txt
--------------------------------------------------
Ar*                                                             
crs-Biagi_v7.1+step.txt
 
 
 
Angular frequency / N (m3/s)               0.000    
Cosine of E-B field angle                  0.000    
Gas temperature (K)                        3000.    
Excitation temperature (K)                 3000.    
Transition energy (eV)                     0.000    
Ionization degree                         0.1000E-01
Plasma density (1/m3)                     0.8000E+17
Ion charge parameter                       1.000    
Ion/neutral mass ratio                     1.000    
e-e momentum effects                       1.000    
Energy sharing                             1.000    
Growth model                               1.000    
Maxwellian mean energy (eV)                0.000    
# of grid points                           200.0    
Grid type                                  0.000    
Maximum energy                             200.0    
Precision                                 0.1000E-09
Convergence                               0.1000E-03
Maximum # of iterations                    5000.    
Mole fraction Ar                           1.000    
Mole fraction Ar*                         0.1000E-04
 
 
E/N (Td)    	Electric field / N (Td)                                         
1.766	1.766
2.137	2.137
2.446	2.446
2.702	2.702
2.920	2.920
3.108	3.108
3.273	3.273
3.418	3.418
3.546	3.546
3.660	3.660
3.761	3.761
3.852	3.852
3.932	3.932
4.004	4.004
4.068	4.068
4.125	4.125
4.128	4.128
4.150	4.150
4.411	4.411
4.413	4.413
4.409	4.409
4.151	4.151
3.985	3.985
4.066	4.066
4.140	4.140
4.709	4.709
4.147	4.147
4.155	4.155
4.160	4.160
4.151	4.151
4.215	4.215
4.157	4.157
5.258	5.258
4.147	4.147
4.122	4.122
5.301	5.301
5.630	5.630
4.136	4.136
5.506	5.506
4.163	4.163
4.433	4.433
6.014	6.014
4.170	4.170
4.523	4.523
4.140	4.140
4.176	4.176
6.749	6.749
4.168	4.168
4.200	4.200
4.171	4.171
4.152	4.152
4.881	4.881
4.177	4.177
4.158	4.158
4.451	4.451
4.158	4.158
4.180	4.180
4.539	4.539
4.150	4.150
4.349	4.349
4.156	4.156
2.468	2.468
4.038	4.038
4.119	4.119
2.644	2.644
4.081	4.081
3.663	3.663
2.768	2.768
3.736	3.736
4.041	4.041
4.069	4.069
3.099	3.099
3.902	3.902
4.162	4.162
4.130	4.130
4.000	4.000
4.078	4.078
4.176	4.176
4.154	4.154
3.691	3.691
4.185	4.185
4.156	4.156
4.257	4.257
4.374	4.374
4.093	4.093
4.178	4.178
4.272	4.272
4.382	4.382
4.509	4.509
4.653	4.653
4.818	4.818
5.005	5.005
5.214	5.214
5.448	5.448
5.708	5.708
5.995	5.995
6.311	6.311
6.656	6.656
7.032	7.032
7.442	7.442
7.884	7.884
8.362	8.362
8.877	8.877
9.429	9.429
10.02	10.02
10.65	10.65
11.33	11.33
12.04	12.04
12.80	12.80
13.61	13.61
14.47	14.47
15.38	15.38
16.34	16.34
17.35	17.35
18.42	18.42
19.54	19.54
20.72	20.72
21.97	21.97
23.28	23.28
24.65	24.65
26.10	26.10
27.61	27.61
29.20	29.20
30.86	30.86
32.60	32.60
34.42	34.42
36.32	36.32
38.31	38.31
40.39	40.39
42.56	42.56
44.83	44.83
47.20	47.20
49.67	49.67
52.24	52.24
54.92	54.92
57.72	57.72
60.64	60.64
63.68	63.68
66.84	66.84
70.13	70.13
73.56	73.56
77.13	77.13
80.84	80.84
84.71	84.71
88.73	88.73
92.91	92.91
97.26	97.26
101.8	101.8
106.5	106.5
111.4	111.4
116.5	116.5
121.7	121.7
127.2	127.2
132.9	132.9
138.9	138.9
145.0	145.0
151.4	151.4
158.1	158.1
165.0	165.0
172.1	172.1
179.6	179.6
187.3	187.3
195.3	195.3
203.6	203.6
212.3	212.3
221.2	221.2
230.5	230.5
240.1	240.1
250.0	250.0
260.3	260.3
270.9	270.9
281.9	281.9
293.3	293.3
305.1	305.1
317.2	317.2
329.7	329.7
342.6	342.6
355.8	355.8
369.5	369.5
383.5	383.5
397.9	397.9
412.7	412.7
427.9	427.9
443.5	443.5
459.3	459.3
475.7	475.7
492.2	492.2
509.2	509.2
526.5	526.5
544.3	544.3
562.3	562.3
580.6	580.6
599.3	599.3
618.3	618.3
637.6	637.6
657.2	657.2
677.1	677.1
697.3	697.3
717.7	717.7
738.5	738.5
 
 
E/N (Td)	Mean energy (eV)
1.766	0.4000
2.137	0.4069
2.446	0.4139
2.702	0.4210
2.920	0.4283
3.108	0.4357
3.273	0.4432
3.418	0.4508
3.546	0.4586
3.660	0.4665
3.761	0.4746
3.852	0.4827
3.932	0.4911
4.004	0.4995
4.068	0.5081
4.125	0.5169
4.128	0.5175
4.150	0.5212
4.411	1.777
4.413	1.777
4.409	1.776
4.151	0.5215
3.985	0.4972
4.066	0.5078
4.140	0.5195
4.709	1.842
4.147	0.5206
4.155	0.5222
4.160	1.704
4.151	0.5214
4.215	1.722
4.157	1.703
5.258	1.934
4.147	0.5206
4.122	0.5165
5.301	1.940
5.630	1.984
4.136	0.5188
5.506	1.968
4.163	1.705
4.433	1.782
6.014	2.031
4.170	1.707
4.523	1.803
4.140	0.5194
4.176	1.709
6.749	2.108
4.168	1.707
4.200	1.717
4.171	1.708
4.152	0.5216
4.881	1.874
4.177	1.710
4.158	1.703
4.451	1.786
4.158	1.703
4.180	1.711
4.539	1.807
4.150	0.5212
4.349	1.761
4.156	0.5223
2.468	0.4145
4.038	0.5040
4.119	0.5160
2.644	0.4193
4.081	0.5100
3.663	0.4668
2.768	0.4231
3.736	0.4724
4.041	0.5044
4.069	0.5083
3.099	0.4353
3.902	0.4878
4.162	1.705
4.130	0.5178
4.000	0.4990
4.078	0.5095
4.176	1.709
4.154	0.5219
3.691	0.4689
4.185	1.712
4.156	0.5223
4.257	1.735
4.374	1.767
4.093	0.5118
4.178	1.710
4.272	1.739
4.382	1.769
4.509	1.800
4.653	1.831
4.818	1.862
5.005	1.894
5.214	1.927
5.448	1.960
5.708	1.994
5.995	2.029
6.311	2.064
6.656	2.099
7.032	2.135
7.442	2.172
7.884	2.210
8.362	2.248
8.877	2.286
9.429	2.326
10.02	2.366
10.65	2.407
11.33	2.448
12.04	2.490
12.80	2.533
13.61	2.577
14.47	2.622
15.38	2.667
16.34	2.713
17.35	2.759
18.42	2.807
19.54	2.855
20.72	2.905
21.97	2.955
23.28	3.006
24.65	3.057
26.10	3.110
27.61	3.164
29.20	3.218
30.86	3.274
32.60	3.330
34.42	3.388
36.32	3.446
38.31	3.505
40.39	3.566
42.56	3.627
44.83	3.690
47.20	3.753
49.67	3.818
52.24	3.884
54.92	3.951
57.72	4.019
60.64	4.088
63.68	4.159
66.84	4.231
70.13	4.303
73.56	4.378
77.13	4.453
80.84	4.530
84.71	4.608
88.73	4.687
92.91	4.768
97.26	4.850
101.8	4.934
106.5	5.019
111.4	5.106
116.5	5.194
121.7	5.283
127.2	5.374
132.9	5.467
138.9	5.561
145.0	5.657
151.4	5.754
158.1	5.854
165.0	5.955
172.1	6.057
179.6	6.162
187.3	6.268
195.3	6.376
203.6	6.486
212.3	6.598
221.2	6.711
230.5	6.827
240.1	6.945
250.0	7.064
260.3	7.186
270.9	7.310
281.9	7.436
293.3	7.564
305.1	7.695
317.2	7.827
329.7	7.962
342.6	8.099
355.8	8.239
369.5	8.381
383.5	8.526
397.9	8.673
412.7	8.822
427.9	8.974
443.5	9.129
459.3	9.286
475.7	9.446
492.2	9.608
509.2	9.774
526.5	9.943
544.3	10.11
562.3	10.29
580.6	10.47
599.3	10.65
618.3	10.83
637.6	11.02
657.2	11.21
677.1	11.40
697.3	11.60
717.7	11.80
738.5	12.00
 
 
E/N (Td)	Mobility *N (1/m/V/s)
1.766	0.1875E+24
2.137	0.1933E+24
2.446	0.1974E+24
2.702	0.2017E+24
2.920	0.2060E+24
3.108	0.2104E+24
3.273	0.2150E+24
3.418	0.2196E+24
3.546	0.2243E+24
3.660	0.2291E+24
3.761	0.2340E+24
3.852	0.2390E+24
3.932	0.2441E+24
4.004	0.2493E+24
4.068	0.2547E+24
4.125	0.2601E+24
4.128	0.2605E+24
4.150	0.2628E+24
4.411	0.8451E+24
