BOLSIG+ version: 03/2016
Collision input data:
--------------------------------------------------
Ar                                                              
crs-Biagi_v7.1+step.txt
--------------------------------------------------
Ar*                                                             
crs-Biagi_v7.1+step.txt
 
 
 
Angular frequency / N (m3/s)               0.000    
Cosine of E-B field angle                  0.000    
Gas temperature (K)                        3000.    
Excitation temperature (K)                 3000.    
Transition energy (eV)                     0.000    
Ionization degree                         0.1000E-01
Plasma density (1/m3)                     0.8000E+17
Ion charge parameter                       1.000    
Ion/neutral mass ratio                     1.000    
e-e momentum effects                       1.000    
Energy sharing                             1.000    
Growth model                               1.000    
Maxwellian mean energy (eV)                0.000    
# of grid points                           200.0    
Grid type                                  0.000    
4.654	0.1563E+25
4.818	0.1567E+25
5.005	0.1570E+25
5.214	0.1573E+25
5.448	0.1575E+25
5.708	0.1576E+25
5.995	0.1577E+25
6.310	0.1577E+25
6.656	0.1577E+25
7.032	0.1576E+25
7.441	0.1575E+25
7.884	0.1573E+25
8.362	0.1570E+25
8.876	0.1567E+25
9.428	0.1564E+25
10.02	0.1560E+25
10.65	0.1556E+25
11.32	0.1551E+25
12.04	0.1545E+25
12.80	0.1540E+25
13.61	0.1534E+25
14.47	0.1527E+25
15.38	0.1520E+25
16.34	0.1513E+25
17.35	0.1506E+25
18.41	0.1498E+25
19.54	0.1489E+25
20.72	0.1481E+25
21.97	0.1472E+25
23.28	0.1463E+25
24.65	0.1454E+25
26.10	0.1445E+25
27.61	0.1435E+25
29.20	0.1426E+25
30.86	0.1416E+25
32.60	0.1406E+25
34.42	0.1396E+25
36.32	0.1385E+25
38.31	0.1375E+25
40.39	0.1365E+25
42.56	0.1354E+25
44.83	0.1344E+25
47.20	0.1334E+25
49.66	0.1323E+25
52.24	0.1313E+25
54.92	0.1302E+25
57.72	0.1292E+25
60.64	0.1281E+25
63.67	0.1271E+25
66.84	0.1261E+25
70.13	0.1251E+25
73.56	0.1241E+25
77.13	0.1231E+25
80.84	0.1221E+25
84.71	0.1211E+25
88.73	0.1201E+25
92.91	0.1192E+25
97.26	0.1182E+25
101.8	0.1173E+25
106.5	0.1164E+25
111.4	0.1155E+25
116.5	0.1146E+25
121.7	0.1138E+25
127.2	0.1129E+25
132.9	0.1121E+25
138.9	0.1113E+25
145.0	0.1105E+25
151.4	0.1098E+25
158.1	0.1090E+25
165.0	0.1083E+25
172.1	0.1076E+25
179.6	0.1069E+25
187.3	0.1062E+25
195.3	0.1056E+25
203.6	0.1050E+25
212.2	0.1044E+25
221.2	0.1038E+25
230.5	0.1032E+25
240.1	0.1027E+25
250.0	0.1022E+25
260.3	0.1017E+25
270.9	0.1012E+25
281.9	0.1007E+25
293.3	0.1003E+25
305.1	0.9985E+24
317.2	0.9945E+24
329.7	0.9906E+24
342.6	0.9869E+24
355.8	0.9833E+24
369.5	0.9799E+24
383.5	0.9767E+24
397.9	0.9736E+24
412.7	0.9706E+24
427.9	0.9678E+24
443.5	0.9650E+24
459.4	0.9624E+24
475.6	0.9600E+24
492.2	0.9576E+24
509.2	0.9552E+24
526.6	0.9531E+24
544.3	0.9509E+24
562.3	0.9488E+24
580.7	0.9468E+24
599.4	0.9449E+24
618.3	0.9429E+24
637.7	0.9410E+24
657.2	0.9391E+24
677.1	0.9373E+24
697.3	0.9356E+24
717.7	0.9338E+24
738.5	0.9320E+24
 
 
E/N (Td)	Energy diffusion coef. D*N (1/m/s)
1.731	0.1088E+24
2.119	0.1130E+24
2.426	0.1173E+24
2.681	0.1219E+24
2.897	0.1265E+24
3.084	0.1314E+24
3.248	0.1365E+24
3.392	0.1417E+24
3.520	0.1471E+24
3.634	0.1528E+24
3.735	0.1587E+24
3.825	0.1647E+24
3.906	0.1711E+24
3.978	0.1776E+24
4.042	0.1844E+24
4.099	0.1914E+24
4.149	0.1987E+24
4.193	0.2064E+24
4.232	0.2142E+24
4.266	0.2224E+24
4.296	0.2308E+24
4.321	0.2396E+24
4.342	0.2486E+24
4.360	0.2580E+24
4.374	0.2677E+24
4.386	0.2777E+24
4.387	0.2786E+24
4.405	0.1840E+25
4.314	0.2368E+24
4.344	0.2492E+24
4.368	0.2633E+24
4.385	0.2773E+24
4.450	0.1854E+25
4.460	0.1857E+25
4.388	0.2798E+24
4.399	0.1838E+25
4.393	0.1837E+25
4.394	0.1837E+25
4.844	0.1951E+25
4.978	0.1978E+25
4.742	0.1929E+25
4.287	0.2283E+24
4.607	0.1897E+25
5.204	0.2019E+25
4.898	0.1962E+25
4.388	0.2797E+24
4.403	0.1840E+25
4.409	0.1842E+25
4.661	0.1910E+25
4.679	0.1914E+25
4.383	0.2747E+24
4.415	0.1843E+25
4.389	0.2808E+24
4.437	0.1850E+25
4.617	0.1899E+25
4.385	0.2766E+24
4.398	0.1838E+25
4.466	0.1859E+25
4.393	0.3672E+24
4.762	0.1933E+25
4.400	0.1839E+25
5.171	0.2013E+25
4.564	0.1886E+25
4.389	0.2807E+24
4.389	0.2809E+24
4.331	0.2438E+24
4.052	0.1856E+24
3.614	0.1518E+24
4.399	0.1838E+25
4.415	0.1843E+25
4.191	0.2060E+24
2.695	0.1221E+24
4.393	0.3673E+24
4.395	0.1837E+25
4.022	0.1822E+24
4.071	0.1879E+24
4.409	0.1842E+25
4.167	0.2019E+24
4.393	0.1837E+25
4.470	0.1860E+25
3.579	0.1500E+24
4.299	0.2319E+24
4.427	0.1847E+25
4.373	0.2664E+24
4.506	0.1870E+25
4.655	0.1908E+25
4.248	0.2180E+24
4.351	0.2531E+24
4.509	0.1871E+25
4.654	0.1908E+25
4.818	0.1945E+25
5.005	0.1983E+25
5.214	0.2020E+25
5.448	0.2058E+25
5.708	0.2095E+25
5.995	0.2132E+25
6.310	0.2169E+25
6.656	0.2206E+25
7.032	0.2243E+25
7.441	0.2279E+25
7.884	0.2316E+25
8.362	0.2352E+25
8.876	0.2388E+25
9.428	0.2423E+25
10.02	0.2459E+25
10.65	0.2494E+25
11.32	0.2529E+25
12.04	0.2563E+25
12.80	0.2598E+25
13.61	0.2631E+25
14.47	0.2665E+25
